doc_id,major_large,major_small,company,season,job_large,job_small,school,extra_spec,pro_rating,doc_url
2577,인문/사회계열,법학,(주)LG화학,2018년 하반기,경영·사무,인사·노무·교육,서울4년,"['학점 3.59/4.5', '토익 895', '자격증 1개', '인턴 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196581
2578,자연/공학/의약계열,화학공학/생명공학,㈜LX하우시스,2015년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.4/4.5', '토익 885', '자격증 1개', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146139
2579,인문/사회계열,국제통상/경상,현대제철주식회사,2015년 상반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 4.2/4.5', '자격증 3개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145460
2580,자연/공학/의약계열,수학/통계학,KT커머스(주),2015년 상반기,전문·특수직,리서치·통계·설문,서울4년,"['학점 3.6/4.5', '토익 865', '토스 Level7', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144077
2581,자연/공학/의약계열,기계/항공,(주)아모스프로페셔널,2017년 하반기,연구개발·설계,화학·에너지·환경,수도권4년,"['학점 3.4/4.5', '토스 Level7']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192856
2582,자연/공학/의약계열,IT/컴퓨터공학,㈜KT,2015년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 4.2/4.5', '토스 Level7', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144700
2583,인문/사회계열,인문계열(기타),포스코홀딩스,2017년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 4.1/4.5', '오픽 IM2', '인턴 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191424
2584,인문/사회계열,영어/영문,오비맥주(주),2016년 하반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.66/4.5', '토익 900', '토스 Level7', '자격증 3개', '해외경험 1회', '인턴 1회', '자원봉사 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192325
2585,자연/공학/의약계열,화학공학/생명공학,삼성전자(주),2016년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.89/4.5', '오픽 IH']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189726
2586,자연/공학/의약계열,전자전기공학,DBFIS,2015년 하반기,IT·인터넷,응용프로그래머,대학원,"['학점 3.81/4.5', '토익 780', '토스 Level5', '자격증 1개', '인턴 1회']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/190041
2587,인문/사회계열,국제통상/경상,CJ제일제당(주),2015년 하반기,무역·유통,유통·물류·재고,수도권4년,"['학점 4/4.5', '토익 930', '자격증 2개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145793
2588,인문/사회계열,경제학,㈜효성,2015년 하반기,무역·유통,해외영업·무역영업,지방4년,"['학점 3.9/4.5', '토익 930', '토스 Level7', '자격증 3개', '해외경험 1회', '인턴 1회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146597
2589,자연/공학/의약계열,전자전기공학,SK하이닉스(주),2017년 하반기,연구개발·설계,반도체·디스플레이,지방4년,"['학점 3.86/4.5', '토익 870']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192798
2590,인문/사회계열,신문방송/언론정보학,(주)메조미디어,2015년 상반기,IT·인터넷,웹기획·PM,서울4년,"['학점 3.3/4.5', '토스 Level6', '자격증 2개', '해외경험 1회', '인턴 2회', '수상 5회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145267
2591,자연/공학/의약계열,화학공학/생명공학,SK디스커버리,2016년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.5/4.5', '토익 800', '토스 Level6']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192354
2592,자연/공학/의약계열,IT/컴퓨터공학,현대오토에버(주),2016년 상반기,IT·인터넷,ERP·시스템분석·설계,서울4년,"['학점 3.7/4.5', '토익 850', '토스 Level6', '자격증 1개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146034
2593,인문/사회계열,경제학,포스코홀딩스,2015년 상반기,마케팅·광고·홍보,마케팅·광고·분석,해외대학,"['학점 3.1/4.5', '토스 Level8', '오픽 AL', '자격증 1개', '해외경험 1회', '인턴 2회', '수상 2회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145352
2594,기타,기타,삼성전자(주),2018년 상반기,연구개발·설계,반도체·디스플레이,고졸,"['토익 525', '자격증 5개', '교내활동 3회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196976
2595,인문/사회계열,인문계열(기타),㈜호텔롯데 롯데월드,2021년 하반기,경영·사무,기획·전략·경영,대학원,"['학점 4.16/4.5', '토익 940', '오픽 AL', '제2외국어 2개', '해외경험 4회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238294
2596,자연/공학/의약계열,IT/컴퓨터공학,한전KDN,2016년 하반기,IT·인터넷,ERP·시스템분석·설계,대졸4년,"['학점 4.17/4.5', '토익 730', '토스 Level6', '제2외국어 1개', '자격증 4개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167987
2597,자연/공학/의약계열,화학공학/생명공학,삼화페인트공업(주),2016년 상반기,연구개발·설계,화학·에너지·환경,서울4년,"['학점 3.7/4.5', '토익 615', '토스 Level6', '오픽 IL']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144306
2598,인문/사회계열,행정학,㈜하츠,2018년 상반기,영업·고객상담,영업관리·지원·영업기획,수도권4년,"['학점 3/4.5', '토익 625', '토스 Level5', '오픽 IM2', '자격증 3개', '해외경험 1회', '인턴 1회', '수상 1회', '동아리 1회', '교내활동 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/194800
2599,자연/공학/의약계열,수학/통계학,한화생명보험㈜,2018년 상반기,IT·인터넷,빅데이터·AI(인공지능),대졸4년,"['학점 3.78/4.5', '토스 Level6', '자격증 2개', '인턴 1회', '수상 1회', '사회활동 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198062
2600,자연/공학/의약계열,기계/항공,삼성전자(주),2015년 하반기,연구개발·설계,기계설계·CAD·CAM,지방4년,"['학점 4.1/4.5', '토익 705', '토스 Level5', '자격증 3개', '인턴 1회', '수상 4회', '자원봉사 4회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143834
2601,자연/공학/의약계열,전자전기공학,한국전력공사,2019년 상반기,연구개발·설계,전기·전자·제어,지방4년,"['학점 3.5/4.5', '토익 860']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199409
2602,인문/사회계열,경영학,(주)KB국민카드,2019년 하반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.57/4.5', '오픽 IH']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200487
2603,자연/공학/의약계열,전자전기공학,LG전자(주),2015년 하반기,연구개발·설계,전기·전자·제어,서울4년,"['학점 3.2/4.5', '토익 710', '토스 Level5']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145764
2604,인문/사회계열,행정학,(주)신세계푸드,2016년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.56/4.3', '토익 915', '오픽 IH', '자격증 3개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/90269
2605,인문/사회계열,경영학,LG디스플레이,2020년 하반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.5/4.5', '토스 Level6', '자격증 14개', '해외경험 1회', '수상 11회', '교내활동 2회', '사회활동 5회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239484
2606,기타,기타,롯데케미칼(주),2016년 하반기,생산·제조,생산관리·공정관리·품질관리,초대졸,"['학점 4.42/4.5', '자격증 4개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167703
2607,인문/사회계열,경영학,㈜농심,2016년 상반기,영업·고객상담,영업관리·지원·영업기획,지방4년,"['학점 4.1/4.5', '오픽 IH', '해외경험 1회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146541
2608,인문/사회계열,국제통상/경상,오비맥주(주),2016년 상반기,연구개발·설계,화학·에너지·환경,대졸4년,"['학점 3.8/4.5', '토익 810', '오픽 IH', '자격증 2개']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145686
2609,자연/공학/의약계열,금속/신소재공학,(주)풍산,2013년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.7/4.5', '토익 840', '자격증 2개', '해외경험 1회', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144713
2610,자연/공학/의약계열,기계/항공,일진머티리얼즈㈜,2019년 상반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 3.25/4.5', '자격증 5개', '인턴 1회', '수상 1회', '동아리 1회', '교내활동 1회', '사회활동 2회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199268
2611,인문/사회계열,인문계열(기타),㈜우리은행,2017년 하반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.5/4.5', '오픽 AL']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193164
2612,자연/공학/의약계열,반도체/디스플레이,한국동서발전(주),2020년 하반기,연구개발·설계,화학·에너지·환경,대학원,"['학점 3.95/4.5', '토익 760', '자격증 2개', '해외경험 1회', '인턴 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/235510
2613,인문/사회계열,경영학,LG전자(주),2016년 하반기,경영·사무,재무·세무·IR,수도권4년,"['학점 3.9/4.5', '토익 990', '오픽 AL', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147091
2614,인문/사회계열,행정학,한샘,2014년 하반기,영업·고객상담,영업관리·지원·영업기획,서울4년,"['학점 3.4/4.5', '토스 Level6', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145122
2615,자연/공학/의약계열,식품영양학,(주)오뚜기,2020년 하반기,연구개발·설계,바이오·제약·식품,수도권4년,"['학점 3.51/4.5', '토익 870', '자격증 2개', '인턴 2회', '동아리 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/236312
2616,인문/사회계열,경영학,GS리테일,2015년 상반기,영업·고객상담,제품·서비스영업,지방4년,"['학점 4/4.5', '토익 920']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145357
2617,인문/사회계열,법학,에이치케이이노엔(주),2017년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.59/4.5', '토익 870', '오픽 IH', '자격증 1개', '해외경험 1회', '인턴 1회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189788
2618,인문/사회계열,인문계열(기타),한국중부발전(주),2019년 상반기,건설,환경·플랜트,지방4년,"['학점 3.97/4.5', '토익 895', '토스 Level1', '자격증 8개', '동아리 1회', '사회활동 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198892
2619,자연/공학/의약계열,정보통신학,(주)LG생활건강,2015년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.3/4.5', '토익 930', '오픽 AL', '해외경험 2회', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144350
2620,인문/사회계열,상경계열(기타),현대종합금속(주),2017년 하반기,경영·사무,기획·전략·경영,해외대학,"['학점 3.03/4', '토익 930', '제2외국어 1개', '자격증 4개', '해외경험 1회', '인턴 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/194825
2621,인문/사회계열,국제통상/경상,(주)오뚜기,2019년 하반기,생산·제조,생산관리·공정관리·품질관리,서울4년,"['학점 3.38/4.5', '토익 795', '토스 Level6', '자격증 3개', '교내활동 1회', '사회활동 2회', '자원봉사 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/200655
2622,자연/공학/의약계열,화학공학/생명공학,현대트랜시스,2016년 상반기,연구개발·설계,자동차·조선·기계,지방4년,"['학점 3.9/4.5', '오픽 IH', '자격증 1개', '인턴 4회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146004
2623,자연/공학/의약계열,IT/컴퓨터공학,GS리테일,2015년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 4/4.5', '토익 815', '토스 Level6', '자격증 3개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144484
2624,인문/사회계열,경제학,(주)동원F&B,2016년 하반기,영업·고객상담,제품·서비스영업,지방4년,['학점 2.93/4.5'],-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/166720
2625,인문/사회계열,경영학,금호리조트(주),2016년 하반기,영업·고객상담,법인영업,서울4년,"['학점 3.82/4.5', '토익 885', '토스 Level6', '자격증 2개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167908
2626,인문/사회계열,국제통상/경상,(주)삼양사,2016년 하반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.7/4.5', '토익 870', '토스 Level6', '자격증 1개', '인턴 1회', '수상 1회', '자원봉사 4회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147070
2627,인문/사회계열,경영학,E1,2020년 하반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.5/4.5', '토스 Level6', '자격증 14개', '해외경험 1회', '수상 11회', '교내활동 2회', '사회활동 5회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/239483
2628,자연/공학/의약계열,IT/컴퓨터공학,네이버(주),2017년 상반기,IT·인터넷,네트워크·서버·보안,대학원,"['학점 4.05/4.5', '토익 730', '오픽 IM2', '자격증 3개', '수상 2회', '자원봉사 1회']",5.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191439
2629,인문/사회계열,경영학,넥센타이어(주),2017년 하반기,경영·사무,경리·회계·결산,서울4년,"['학점 3.75/4.5', '토익 895', '토스 Level6', '자격증 1개', '인턴 2회', '자원봉사 2회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192936
2630,인문/사회계열,인문계열(기타),(주)SBS,2021년 상반기,경영·사무,기획·전략·경영,서울4년,"['학점 3.9/4.5', '토익 975', '오픽 AL', '자격증 1개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/236838
2631,인문/사회계열,신문방송/언론정보학,삼성화재애니카손해사정㈜,2015년 하반기,의료,의사·치과·한의사,지방4년,"['학점 3.5/4.5', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143699
2632,자연/공학/의약계열,전자전기공학,현대오트론(주),2018년 상반기,연구개발·설계,자동차·조선·기계,서울4년,"['학점 3.82/4.5', '토익 805', '토스 Level6', '자격증 2개', '인턴 1회', '수상 1회', '동아리 1회', '교내활동 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/195365
2633,인문/사회계열,경제학,NH농협은행,2017년 하반기,영업·고객상담,금융·보험영업,지방4년,"['학점 4.08/4.5', '자격증 5개', '해외경험 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192853
2634,자연/공학/의약계열,기계/항공,캐논코리아(주),2017년 하반기,영업·고객상담,IT·솔루션·기술영업,수도권4년,"['학점 3.15/4.5', '토익 890', '토스 Level6', '자격증 3개', '인턴 1회', '수상 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/198401
2635,자연/공학/의약계열,건축공학,씨제이올리브네트웍스㈜,2017년 하반기,영업·고객상담,판매·서빙·매장관리,수도권4년,"['학점 3.7/4.5', '자격증 2개', '수상 1회']",1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193736
2636,자연/공학/의약계열,IT/컴퓨터공학,현대오토에버(주),2015년 하반기,IT·인터넷,시스템프로그래머,서울4년,"['학점 3.4/4.5', '토익 845', '토스 Level6', '자격증 5개', '해외경험 1회', '인턴 1회', '수상 3회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143945
2637,자연/공학/의약계열,IT/컴퓨터공학,넷마블(주),2016년 하반기,IT·인터넷,시스템프로그래머,대졸4년,"['학점 4.2/4.5', '자격증 1개']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/188980
2638,자연/공학/의약계열,IT/컴퓨터공학,엔테크서비스(주),2015년 상반기,IT·인터넷,웹프로그래머,지방4년,"['학점 3.8/4.5', '토익 780', '토스 Level6', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143581
2639,자연/공학/의약계열,전자전기공학,한국전력공사,2016년 하반기,연구개발·설계,전기·전자·제어,지방4년,"['학점 3.73/4.5', '토익 750', '자격증 5개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/190459
2640,인문/사회계열,경제학,(주)아워홈,2014년 하반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3/4.5', '토익 840', '토스 Level6', '자격증 4개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/143904
2641,자연/공학/의약계열,IT/컴퓨터공학,롯데IT테크(주),2016년 하반기,IT·인터넷,응용프로그래머,지방4년,"['학점 4.13/4.5', '토익 690', '토스 Level5', '오픽 IM2', '자격증 1개', '인턴 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191726
2642,자연/공학/의약계열,IT/컴퓨터공학,시큐아이,2014년 하반기,IT·인터넷,네트워크·서버·보안,서울4년,"['학점 3.2/4.5', '토익 845', '토스 Level6', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145254
2643,자연/공학/의약계열,수학/통계학,롯데지알에스,2017년 상반기,마케팅·광고·홍보,마케팅·광고·분석,서울4년,"['학점 3.5/4.5', '토익 955', '토스 Level7', '오픽 IH', '인턴 3회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/190154
2644,자연/공학/의약계열,식품영양학,(주)KB손해사정,2015년 하반기,전문·특수직,채권·심사·보험·보상,지방4년,"['학점 3.7/4.5', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145903
2645,자연/공학/의약계열,전자전기공학,삼성전자(주),2016년 하반기,연구개발·설계,반도체·디스플레이,지방4년,"['학점 4.17/4.5', '토익 845', '토스 Level6', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/166672
2646,인문/사회계열,경제학,대성쎌틱에너시스(주),2020년 상반기,영업·고객상담,제품·서비스영업,지방4년,"['학점 3.06/4.5', '자격증 2개', '사회활동 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/201083
2647,인문/사회계열,경영학,중소기업은행,2015년 하반기,경영·사무,사무·총무·법무,서울4년,"['학점 3.7/4.5', '토익 840', '토스 Level6', '자격증 1개', '인턴 1회', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145151
2648,자연/공학/의약계열,기계/항공,현대자동차(주),2016년 상반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.7/4.5', '토익 900', '토스 Level7', '자격증 1개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146502
2649,자연/공학/의약계열,IT/컴퓨터공학,넷마블(주),2014년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.2/4.5', '토익 845', '토스 Level6', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145236
2650,인문/사회계열,세무/회계,CJ CGV(주),2017년 상반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.75/4.5', '토익 895', '토스 Level6', '자격증 1개', '인턴 2회', '자원봉사 2회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192107
2651,자연/공학/의약계열,기계/항공,현대모비스(주),2015년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.7/4.5', '토익 900', '토스 Level7', '자격증 1개', '해외경험 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144338
2652,인문/사회계열,경영학,한국전력공사,2016년 하반기,경영·사무,사무·총무·법무,서울4년,"['학점 2.5/4.5', '토익 950', '토스 Level6', '오픽 IH', '자격증 4개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145194
2653,교육계열,교육계열(문과),CJ대한통운(주),2016년 하반기,무역·유통,유통·물류·재고,서울4년,"['학점 3.9/4.5', '토익 980', '오픽 IH', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147157
2654,자연/공학/의약계열,정보통신학,㈜KT,2018년 하반기,IT·인터넷,네트워크·서버·보안,대학원,"['학점 3.9/4.5', '토익 435', '자격증 6개', '동아리 1회', '교내활동 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/197779
2655,인문/사회계열,경영학,현대자동차(주),2015년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 3.6/4.5', '오픽 AL', '자격증 1개', '해외경험 1회', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145438
2656,자연/공학/의약계열,IT/컴퓨터공학,현대모비스(주),2015년 상반기,IT·인터넷,응용프로그래머,수도권4년,"['학점 3.3/4.5', '토익 865', '토스 Level6', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145253
2657,기타,기타,한샘,2017년 상반기,무역·유통,해외영업·무역영업,지방4년,"['학점 3.93/4.5', '자격증 2개', '수상 1회', '자원봉사 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189760
2658,인문/사회계열,인문계열(기타),(주)DB하이텍,2017년 하반기,연구개발·설계,반도체·디스플레이,대학원,"['학점 3.67/4.3', '오픽 IM2']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/193548
2659,인문/사회계열,인문계열(기타),(주)DB하이텍,2016년 상반기,경영·사무,재무·세무·IR,서울4년,"['학점 3.67/4.5', '토익 925', '인턴 1회', '수상 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/189642
2660,자연/공학/의약계열,식품영양학,CJ프레시웨이㈜,2014년 상반기,서비스,요리·영양·제과제빵·바리스타,지방4년,"['학점 3/4.5', '토익 655', '토스 Level5', '자격증 2개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/144141
2661,자연/공학/의약계열,IT/컴퓨터공학,한샘,2015년 하반기,IT·인터넷,웹프로그래머,서울4년,"['학점 3.7/4.5', '토익 765', '토스 Level5', '자격증 1개', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145215
2662,자연/공학/의약계열,화학공학/생명공학,SK하이닉스(주),2017년 하반기,생산·제조,생산관리·공정관리·품질관리,지방4년,"['학점 4.08/4.5', '토익 780', '토스 Level6', '자격증 1개', '인턴 1회', '수상 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192736
2663,인문/사회계열,경제학,롯데슈퍼,2016년 상반기,영업·고객상담,제품·서비스영업,서울4년,"['학점 4/4.5', '토익 920', '오픽 AL', '인턴 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147200
2664,인문/사회계열,경제학,한국수력원자력(주),2016년 하반기,경영·사무,사무·총무·법무,지방4년,"['학점 3.9/4.5', '토익 810', '인턴 1회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146931
2665,자연/공학/의약계열,전자전기공학,지에스이피에스,2020년 상반기,건설,환경·플랜트,서울4년,"['학점 3.4/4.5', '토스 Level6', '오픽 IH']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/238195
2666,자연/공학/의약계열,IT/컴퓨터공학,(주)엔씨소프트,2016년 하반기,IT·인터넷,웹기획·PM,서울4년,"['학점 2.7/4.5', '인턴 1회', '자원봉사 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146949
2667,기타,기타,한전KPS(주),2021년 하반기,건설,전기·소방·통신·안전,고졸,['자격증 4개'],-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/237741
2668,인문/사회계열,경영학,미래에셋증권㈜,2020년 하반기,영업·고객상담,IT·솔루션·기술영업,서울4년,"['학점 3.85/4.5', '오픽 IH', '해외경험 1회', '인턴 1회', '수상 1회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/236119
2669,인문/사회계열,영어/영문,SK가스,2016년 하반기,무역·유통,해외영업·무역영업,서울4년,"['학점 3.7/4.5', '토익 930', '오픽 AL']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146972
2670,기타,기타,한국공항공사,2017년 상반기,연구개발·설계,전기·전자·제어,고졸,"['자격증 4개', '자원봉사 2회']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/191594
2671,인문/사회계열,역사/한국사학,코오롱베니트(주),2016년 하반기,무역·유통,유통·물류·재고,대졸4년,"['학점 4.33/4.5', '토익 915', '토스 Level6', '자격증 1개', '자원봉사 1회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/167479
2672,인문/사회계열,미디어,에프알엘코리아,2016년 하반기,영업·고객상담,판매·서빙·매장관리,서울4년,"['학점 4.27/4.5', '제2외국어 1개', '자격증 2개', '해외경험 2회', '자원봉사 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/196262
2673,자연/공학/의약계열,IT/컴퓨터공학,LG전자(주),2015년 하반기,IT·인터넷,시스템프로그래머,서울4년,"['학점 3.3/4.5', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/145147
2674,자연/공학/의약계열,전자전기공학,현대오트론(주),2018년 하반기,연구개발·설계,반도체·디스플레이,서울4년,"['학점 3.5/4.5', '토익 900', '토스 Level6', '자격증 3개', '인턴 1회', '수상 1회', '동아리 1회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/197893
2675,자연/공학/의약계열,산업공학,삼성SDI(주),2018년 하반기,생산·제조,생산관리·공정관리·품질관리,수도권4년,"['학점 3.77/4.5', '오픽 IM2']",3.0,https://www.jobkorea.co.kr/starter/PassAssay/View/197183
2676,자연/공학/의약계열,정보통신학,(주)케이티디에스,2018년 하반기,IT·인터넷,응용프로그래머,서울4년,"['학점 3.61/4.5', '토익 720', '토스 Level5', '자격증 1개']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/199325
2677,인문/사회계열,인문계열(기타),삼성전자(주),2017년 상반기,연구개발·설계,반도체·디스플레이,서울4년,"['학점 4.03/4.5', '토익 970', '토스 Level6', '자격증 1개', '자원봉사 2회']",2.0,https://www.jobkorea.co.kr/starter/PassAssay/View/192516
2678,인문/사회계열,신문방송/언론정보학,CJ E&M㈜,2016년 하반기,미디어,영상·사진·촬영,대졸4년,"['학점 3.2/4.5', '토익 785', '토스 Level6', '해외경험 1회', '인턴 2회', '자원봉사 1회']",4.0,https://www.jobkorea.co.kr/starter/PassAssay/View/146774
2679,인문/사회계열,경영학,(주)KB손해사정,2016년 상반기,전문·특수직,채권·심사·보험·보상,수도권4년,"['학점 3.21/4.5', '자격증 1개', '해외경험 2회']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/194669
2680,교육계열,교육계열(문과),㈜효성,2016년 하반기,무역·유통,해외영업·무역영업,서울4년,"['학점 3.9/4.5', '토익 980', '오픽 IH', '자격증 1개']",-1.0,https://www.jobkorea.co.kr/starter/PassAssay/View/147172
